avg_da,avg_en
0.00012987012,0.015732547
0.0,0.0
0.0,0.0
0.0,0.0
0.00012987012,0.009013439
0.0,0.0
0.0024675324,0.0011471648
0.0,0.0
0.0,0.0
0.008311688,0.02589315
0.036623377,0.018026877
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.08376624,0.0022943297
0.0,0.0
0.0,0.0
0.0,0.0
0.0057142857,0.0016388069
0.0,0.0
0.0,0.0
0.0,0.0001638807
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0075324676,0.07030482
0.011688312,0.081448704
0.0,0.0
0.0,0.0
0.08571429,0.011307768
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.00012987012,0.0027859719
0.0,0.0
0.0,0.0
0.0011688311,0.011143887
0.0,0.0
0.001948052,0.1035726
0.0018181818,0.034251064
0.004285714,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0005194805,0.045722716
0.0,0.0
0.0,0.0
0.00064935064,0.012618814
0.0,0.0
0.0,0.0
0.0,0.0
0.01883117,0.03539823
0.0,0.0
0.005974026,0.0006555228
0.0,0.0
0.0,0.013274336
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.117922075,0.053425107
0.0,0.0
0.0,0.0072107506
0.0,0.0
0.0,0.0
0.03779221,0.035070468
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.09922078,0.064569
0.17272727,0.01901016
0.0009090909,0.01671583
0.0,0.0
0.0,0.0
0.22402598,0.028351361
0.15155844,0.026057031
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.26974025,0.15158965
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0035064935,0.026384791
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.004155844,0.051458538
0.0,0.0
0.0,0.0
0.1751948,0.005899705
0.0,0.0
0.0005194805,0.008030154
0.0,0.0
0.0,0.0
0.0,0.0
0.0057142857,0.05588332
0.0,0.0
0.0,0.0
0.034935065,0.0186824
0.0,0.0
0.1787013,0.03785644
0.0,0.0
0.0,0.0
0.0,0.013110455
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.00012987012,0.007538512
0.2374026,0.35119632
0.017792208,0.07030482
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.008181818,0.0003277614
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.007792208,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0019665684
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.057142857,0.0044247787
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.00025974025,0.032120615
0.0,0.0
0.0,0.0
0.0,0.0
0.0036363637,0.0019665684
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0007792208,0.03588987
0.0,0.0
0.0,0.0
0.0,0.0
0.0011688311,0.025401508
0.0,0.0
0.004155844,0.0006555228
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.04857143,0.0014749262
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.017272728,0.0026220912
0.0,0.0
0.019480519,0.08177647
0.0,0.0
0.0,0.0
0.092857145,0.11488037
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0046753245,0.009013439
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.00475254
0.0,0.0
0.0032467532,0.0013110456
0.0007792208,0.0003277614
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.2390909,0.025073746
0.0,0.0
0.0,0.0
0.0,0.0
0.0014285714,0.030973451
0.0,0.0
0.096493505,0.24549328
0.0,0.0
0.0,0.0
0.0035064935,0.01638807
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.17220779,0.09160931
0.0,0.0
0.0,0.0
0.0,0.0
0.00012987012,0.0045886594
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0144155845,0.0004916421
0.0,0.0
0.0,0.0
0.0012987013,0.0022943297
0.0,0.0
0.0,0.0
0.0016883117,0.003933137
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.011428571,0.03982301
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.00012987012,0.010652245
0.0,0.0
0.0,0.0
0.0,0.0001638807
0.0,0.0
0.0,0.0
0.0,0.0
0.19896103,0.28826615
0.00012987012,0.0
0.016363636,0.0004916421
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.37545455,0.27007538
0.0,0.0
0.0,0.0
0.0,0.0
0.001038961,0.02818748
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.00012987012,0.0088495575
0.0,0.0
0.0,0.0
0.0,0.0
0.00012987012,0.0040970175
0.0,0.0
0.0,0.0
0.27623376,0.012618814
0.0,0.0
0.0,0.0
0.0,0.0
0.18974026,0.2402491
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0011471648
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0036053753
0.013896104,0.00081940345
0.0,0.0
0.0,0.0
0.0,0.0001638807
0.0,0.0
0.0,0.0
0.0,0.015077024
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0014285714,0.08865946
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0015584416,0.003933137
0.0,0.0
0.0,0.0
0.0,0.0
0.004935065,0.027695836
0.0,0.0
0.0,0.0
0.0005194805,0.013274336
0.0,0.0
0.008571428,0.0001638807
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.08012987,0.0055719437
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.003769256
0.0,0.0
0.0,0.0
0.004025974,0.034414947
0.0012987013,0.0036053753
0.0,0.0
0.0,0.0
0.007922078,0.0004916421
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0001638807
0.0,0.0
0.0,0.0
0.0,0.0
0.004025974,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0024582103
0.0,0.0
0.0,0.0
0.0,0.017862996
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0066233766,0.013110455
0.0,0.009832841
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.00987013,0.26417568
0.0011688311,0.0001638807
0.0,0.0
0.0,0.0
0.0,0.0
0.01038961,0.0003277614
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0054545454,0.0001638807
0.0,0.0
0.0005194805,0.0027859719
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.112597406,0.049000327
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.08116883,0.005899705
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.00012987012,0.027204195
0.0,0.0
0.0,0.0
0.0016883117,0.017043592
0.084415585,0.01671583
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.008441558,0.0013110456
0.0,0.0
0.0,0.0
0.00012987012,0.03802032
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.10103896,0.1129138
0.02051948,0.0011471648
0.0,0.0
0.0,0.0
